name,date,rating,content,like
表翔太,2016年5月9日,3,アプリは最高❗だけど1ヵ月で30秒はないよ！そこが残念😣💦⤵,0
りお。,2017年1月20日,4,今まで使ってきた音楽のアプリの中で1番いい!!使いやすい💗でも、聞きたいと思った歌がたまーにない時がある。。。,0
匿名希望,2016年2月14日,1,なんか登録したら迷惑メールきた。最悪。,0
アメリカンドック,2016年2月11日,1,１曲聞いただけでトライヤル終わったよ笑笑,0
将太関根,2015年11月8日,1,30秒しか歌が聞けない,0
園田海未,2015年5月12日,1,最初は聴けたのに、聴けなくなったので、アインストールしました！,0
山田美和,2013年12月31日,1,初回無料のはずが、しっかり請求されました。,0
MqNrzt01 BLqK,2016年5月4日,1,なんで1ヶ月だけなの？せっかくおおとおもったのに。,0
[ハム]そっちゃんだz,2016年9月30日,1,いくら探しても見つからない,0
ONE PIECE大好きです!,2015年12月20日,4,使いやすいんですけどアニソンの数が少ないのが残念です。,0
Ren r,2016年3月26日,4,料金が高いでも曲もなんも悪いとこない😃,0
弟者おつ,2015年7月13日,4,好きな歌がでないです。それを直せば星５以上です,0
鈴木凛香,2016年4月22日,2,一ヶ月だけなんて短いです             ずっと無料で全部聴ける方がいいので私はおすすめしません,0
末金文恵,2015年6月24日,1,アプリをアンインストールしたが、退会処理されず翌月に980円請求され、また、インストールして、退会処理しました。,0
Googleユーザー,2017年1月18日,5,やっぱり無料期間が短いのが気になる,0
토모,2016年4月17日,4,ジャニーズの曲をもっと入れて欲しいー！特にKis-My-Ft2♥,0
Googleユーザー,2017年3月22日,5,なんか、３０秒しか、聞けなくなった 昨日の夜まで聞けたのに,0
岩間有己美,2015年10月16日,1,何日か過ぎたら聞けないのうざい,0
Gondo Maria,2015年7月30日,4,ジャニーズがなかったので、ジャニーズ入れて欲しいです。,0
ひらたまいむ,2015年12月25日,3,SEKAI NO OWARIがない！それがだめ,0
たかはし健,2016年5月1日,1,たけしのビビビビビー誰が貼りますか？！！！！！っていう歌ねーのかよ。失望しました。,0
Kunikazu Sugiura,2015年6月8日,1,こんなもんにひっかかるか！,0
大好きツーリング,2016年9月4日,3,微妙だね曲すくないけどね,0
河野学,2015年6月6日,1,てかそもそも金とんのかい、わら,0
綿貫美羽,2016年4月15日,1,前の無料で体験出来るときはログインもなにもしてないのにログインしましたと出て来てログインができない❗ログインできるようにしてください,0
김나연,2016年3月15日,2,曲があんまりなさすぎる。ちょっとつまらないです。,0
前田友莉菜,2016年6月22日,4,歌とかも質が良いし､いろいろな曲のしゅるいもあっていいね!!!                               でもなぜか曲が連続して流れない。どーゆうこと??,0
トースターまさきん,2017年3月29日,5,2ヵ月にのばしてー,0
但野晃太,2016年4月3日,1,ラインミュージックと一緒で曲数の少なさ！俺はあまりオススメできません！,0
仁駒場,2016年3月8日,5,最高だけど毎月お金を払ってるのに急に音楽が途中からしか聞けなくなりました。どうしてですか⁉,0
うゆゆ,2015年5月10日,3,曲増やしてくれたら★5つ,0
Asuka Hirata,2014年10月26日,1,有料会員にならんとだめやん,0
アコギ三郎,2014年10月18日,4,曲数をもう少し増やして欲しい。,0
mu. Ra,2015年7月11日,1,みなさんこれやめていた方がいいですよお金がかかります,0
いしだみづき,2016年5月19日,3,ダウンロードが遅いし無料期間が短すぎる……,0
厚生林,2016年3月27日,4,歌詞が分かって良いけれども、980円は、高くて1ヶ月だけしか使っていない。,0
Googleユーザー,2017年3月18日,1,３日しか使っていないのにもうトライアル期間終わったし なんでですか？,0
LDHLOVE特に直人,2016年2月3日,1,１ヶ月みじかい,1
佐藤保行,2015年7月1日,3,キャッシュした音楽をオフラインで聴こうとするとオンラインにするように表示される。,0
太郎サカチー,2016年3月31日,4,けっこ　音楽もー良く聞けます❗無料サービス3か月ぐらい欲しいな,0
まちゃまちゃ,2016年6月16日,4,登録の仕方がわかんなくてやめた（笑）でもとてもいいと思います！,0
Googleユーザー,2017年6月21日,4,GENERATIONSの空を入れてほしい,0
ミョーｺまんまる,2016年6月17日,3,楽しませていただきました　有料プランが安くなればまた登録させていただきます,0
龍毘赤虎,2016年7月23日,1,KKBOXを退会しているのに決済料金の中に未だに会員代金を支払わされているのは何故ですか？,0
賢水谷,2015年10月16日,5,最悪だー,0
加藤愛望,2015年11月13日,1,Pileの新曲が無い！出してよ！,0
もんじゃ,2014年4月16日,1,聞きたい曲が少なかった！,0
小野竜貴,2016年3月28日,4,曲が少ないでも1度聴いてたら再生履歴で聴けるからお気に入り,0
中村由起子,2016年9月22日,4,オルゴールを、やめてほしいです！そのたのことは、おけー！！｡+ﾟ(σ'∀')σﾟ+｡,0
北岡光子,2016年3月18日,1,なんなのこれ,0
星則子,2016年6月18日,3,途中で聞けなくなった,0
みやもとのぞむ,2016年5月19日,1,いかなくなりました！,0
輝紀亀元,2015年2月15日,1,こんなアプリ消えて,0
松茸かし,2018年1月17日,1,最低　聴き放題じゃない,0
中野翔梧,2014年3月26日,1,インターネットに接続してるわ,0
濱野英夫,2016年2月17日,5,良かったから又ダウンロードしました、スマートフォン交換して又使いたくなった最高,0
Googleユーザー,2018年2月1日,1,Wi-Fiがついてないところでもいつでもできると書いてあるけど固まりすぎです！,0
癒霞梨柚華梨ゆりりん,2016年3月27日,1,お金とるのはいらない！ごめんなさい！,0
tatsuya 425soccer,2016年3月17日,2,よろしくお願い致します,0
メガネ大佐,2014年12月26日,1,金かかるんですか？,0
みぃみぃ,2016年5月24日,2,電波とか、関係なくしたらいいのに。じゃないと、何もまず聴けません,0
よっちゃんなう,2016年9月3日,5,もうちょいトライアル期間を伸ばして欲しいです,0
ジョンクルーズ,2015年9月7日,5,これはすごくいいと思うんですが結局無料期間が終われば有料になるんですか？それとも無料会員になれるんですか？,0
しろんしゃん,2016年8月9日,4,まぁまぁかな。強制終了がなければとても使いやすくていいんですけど,0
asuca o_cc,2015年12月26日,1,好きなアーティストはいなかったので使う時がなかった、、、アプリのよしあしはわからないです,0
にしやんyuya,2015年12月4日,4,無料にしてくれたら、星5あげる,1
せいまヒぐち,2016年3月30日,2,９８円のわりに最悪😢,1
ぺにーわいず,2016年9月13日,2,SHISHAMO入れてよ！,0
H. perch,2016年1月14日,2,魅力を感じない、他のアプリと変わらない、,0
ひな,2015年11月16日,3,速度制限気になるものですけど、これは大丈夫ですか？,0
逢坂純女,2016年3月31日,1,アニソンの数少なすぎ。1000もするならもっと入れろよ,0
Just Do IT,2016年4月30日,5,普通にいいんじゃん！,0
マシンオナホ,2016年3月16日,5,つかえねー,0
牛丼鼻から,2016年1月9日,1,プレミアム会員だけ優遇されすぎ、新規登録できない 、何故か曲が途中から,0
