,name,date,rating,content,like
620,さとうひろき,2020年4月2日,3,Girls2の曲を最新曲まで全て聞けるようにしてほしいです,0
621,角英明,2019年2月15日,1,全然曲が聞けない。,1
622,Ambitious Projects,2019年9月20日,4,おおむね満足。ios同様に新しい画面表示になるとなおよい,5
623,Googleユーザ,2020年1月21日,1,聞きたい曲(柳ジョージ「鉄のララバイ」等)が購入できない(販売されてない),0
624,林慶憲,2019年6月15日,1,インストールするために手間がかかりすぎ！ 二度と利用しません‼️,1
625,exe BRZ,2018年9月24日,4,バグが減って使いやすくなりました,2
626,p michu,2019年4月1日,1,解約方法が非常に分かりにくい。,1
627,たり,2019年7月12日,3,聴き放題プラン入らないで、曲買いたいです,0
628,RAUDERUラウデル,2019年1月25日,1,Music Matchのみのユーザも居るのですよ。,2
629,com google,2019年2月22日,3,CAST機能はやっぱり欲しい‥ 無理か。,1
630,高尾真由美,2020年2月12日,5,聴けなくなりました どうすればいいですか？,0
631,幸増,2019年4月13日,3,無料登録の解除ができない。 教えて下さい,0
632,丸川久遠,2019年9月14日,1,アップルはもうだめだな、もう色々と迷走しっやってるしiPodがどうやって普及したのか、iPhoneが何故人気が出たのか？まるで今は真逆、シンプルに扱えるはずだったものが今や煩わしい操作や登録に振り回されるだけ、使い勝手野悪い粗悪品に成り下がってしまった、残念,1
633,魔弾ろけっト!,2019年9月27日,1,え、iPhoneやMACだと普通に使えるのに Android版はなんで有料なの？w 即アンインストールwwww,0
634,りま,2019年4月24日,1,最近強制終了多い お金払ってるのになぁ〜 なんでかなぁ〜,0
635,air ja,2019年5月6日,1,一言で言うと同期できないゴミ,0
636,霧佐波提督,2019年2月15日,2,曲をダウンロードできなくなって困ってます,4
637,026 lag,2019年3月11日,1,根本的に再生できない,2
638,Googleユーザー,2019年1月14日,1,詐欺、さっさと改善しやがれ,1
639,古川になりたい,2019年8月17日,1,曲が再生されない,1
640,プラチナドン,2019年11月22日,1,アップルＩＤキャリア決済出来ません至急連絡下さい。,0
641,Googleユーザー,2019年3月17日,1,音楽が聞けない。 早くどうにかしろ,4
642,Googleユーザー,2018年12月8日,1,どうしたら、使えるの？ログインさえ、出来ない。,4
643,Kei,2019年7月10日,1,ダウンロードしても再生できません！！,2
644,Googleユーザー,2018年12月7日,1,登録がすごい面倒,3
645,浅野宏,2019年9月29日,1,再生が勝手に止まります>.<,0
646,Googleユーザー,2018年12月22日,1,ダウンロード出来なくなった！,1
647,Tないてぃ,2019年1月10日,1,曲が再生されないゴミ,0
648,まったりだらだら,2020年2月25日,2,iOSに比べて圧倒的に重い。,1
649,たると、,2019年4月13日,1,androidのライバルであるiOSなので有料会員じゃないと聞けないのでお察しください,0
650,june淳善schi,2020年4月1日,5,いいよなにせせかいいちのかいしやだからなあ G,0
651,ぺい,2019年4月26日,4,再生回数がわかるようにしてほしいです！！,3
652,椎葉美月,2019年8月2日,3,曲を増やして欲しい アルバム出ているのは全部ダウンロード出来るようになって欲しい,4
653,Googleユーザー,2018年9月19日,1,曲が少ないな。,0
654,Change TheWord,2019年6月5日,5,もっと曲が増えればなお言い,4
655,鈴木成一,2019年5月3日,1,前は聞けたのに前回のアップデート後、曲が聞けませんどうしたら良いのでしょうか,2
656,99 burundanga,2019年8月27日,1,android勢には当たりが厳しい、使わない方がいい,1
657,tanuki doku,2019年3月31日,1,[重要]itunesで購入済みがダウンロードできない,0
658,薄田潤一,2019年6月10日,3,リピート再生が出来れば文句無し…,0
659,千葉耕平,2019年7月19日,2,はーい。57人制ラグビーも12分44*,0
660,健人原,2019年11月28日,1,ライブラリが表示出来ませんけど,0
661,R S,2019年6月13日,1,再生出来ない機種あるみたいなんで気をつけて,3
662,ユーザーgoogle,2018年9月26日,1,再生、ダウンロードが出来ない,4
663,ザ・チャンポンみじゃ,2019年4月4日,1,勝手にライブラリを消さないでいただきたい,2
664,Tak Mat,2019年8月22日,1,ログインすらできない,1
665,Hiroyuki Tazawa,2019年5月26日,1,お金を払っても音楽を聞かせてくれない詐欺アプリです AppleはAndroidが嫌いな様です,3
666,Googleユーザー,2019年1月25日,1,サインインできない。iPhoneとAndroidの差別？,3
667,Googleユーザー,2018年9月29日,4,音質は悪く無い,1
668,堀水孝人,2019年7月1日,1,金かかる💢💢 しかもめんどくさい。全然無料じゃないじゃん💢💢,1
669,藤田隼斗,2019年4月2日,1,ダウンロードしていたものがすべて消えました,3
670,半谷知幸,2019年7月9日,5,とても歌いごごちよいです。,1
671,スリュムラインストーン,2019年8月9日,1,検索で出てこない曲が多い,1
672,藤田隆志,2019年6月17日,2,音がときどき飛ぶ。,0
673,ぬこデラ,2019年11月9日,2,スタプリの曲を聴けるようにして😡😠😠,0
674,Sorano Shirataki,2019年1月24日,1,再生できません…,0
675,Kozue 823,2019年5月25日,2,再生できなくなりました,0
676,山本勝人,2018年10月5日,1,横画面出来ません。,1
677,山田典子,2019年10月31日,4,だいぶ使いやすくなりました。,13
678,芦澤忠雄,2019年3月29日,1,和風は歩く❗ゎわわ74-485系2-9003、0。 、0、00 、8584404,0
679,Googleユーザー,2020年3月17日,5,やっぱデザインですかね,0
680,ヤスリ,2018年12月15日,1,会費制か単品購入か、選択させろ。一律会費制に納得行かない。,6
681,中島怜音,2019年10月18日,5,強制停止が多いです,3
682,Googleユーザー,2019年3月4日,4,イコライザーが動作しない,1
683,吉井悠,2020年1月18日,2,インストールはしたんですけど、お金かかるやつですか？,0
684,Googleユーザー,2018年12月6日,5,CDの曲の保存に使える,0
685,稲葉由紀,2019年1月21日,5,カントリーもオールディーズも揃っていてうれしい,2
686,sy om,2019年4月13日,1,サインインが出来ない。,1
687,Shi 〇,2019年5月3日,1,まずログインできない,1
688,Googleユーザー,2018年12月22日,1,登録すらできない 意味ない,1
689,EP 82,2019年4月28日,1,4500万曲と言うわりには自分の好きな曲が入ってないガッカリです,2
690,Googleユーザー,2018年12月2日,2,登録できない、,0
691,大幸慣平太,2019年3月28日,1,急に開けなくなった,12
692,k o,2018年12月8日,1,おい。曲がオフラインに保存できねぇぞ,0
693,山本朋子,2020年3月19日,1,課金ばっかりです,0
694,蔵にゃんの妹子,2019年7月3日,3,再生できません,1
695,ten,2019年3月8日,3,オフラインでも再生したい,0
696,広島太郎,2019年3月17日,1,聴きたい曲がない。,0
697,kナポレオン,2020年1月28日,4,取り敢えずインストールしてみた,0
698,永尾一真,2019年2月9日,1,近年まれに見るゴミ IDすら作れない,1
699,大内和博,2019年9月13日,1,パソコンからデータを呼込めない,0
700,Googleユーザー,2018年10月8日,3,音楽のアプリ最高！！,1
701,おんたま,2019年9月20日,1,iphoneで購入した曲は聞けないみたいです,0
702,齊藤貴之,2019年1月10日,1,再生できない。,3
703,のキ,2019年3月1日,1,再生できない,3
704,金田竜二,2019年7月25日,1,再生できない❗,1
705,齋藤江梨,2019年12月21日,3,音楽聴きたいから,1
706,莉愛,2018年11月9日,3,一部の曲が聞けない｡,1
